AATS1s,AATS1se,AATS1pe,AATS2p,ATSC2se,AATSC0c,AATSC2c,AATSC1dv,AATSC0s,AATSC0v,AATSC0are,AATSC0i,GATS2c,BCUTdv-1h,BCUTd-1l,BCUTv-1l,BCUTi-1h,Xpc-4dv,AXp-0dv,SssCH2,SsOH,AETA_alpha,ETA_shape_y,AETA_eta_RL,ETA_epsilon_5,ETA_dEpsilon_D,IC0,IC1,BIC0,PEOE_VSA1,PEOE_VSA6,PEOE_VSA8,SMR_VSA1,SMR_VSA6,SlogP_VSA2,SlogP_VSA5,VSA_EState3,n5ARing,SLogP,MinAbsEStateIndex,MaxAbsPartialCharge,FpDensityMorgan3,BCUT2D_MRHI,BCUT2D_MRLOW,TPSA,NHOHCount,MolLogP,fr_Al_OH,fr_Al_OH_noTert,sp_h
3.3109935332157554,7.756028142857143,6.474357142857143,1.869936000230905,0.0214299642857141,0.0176143899302948,0.0004596080768098,0.2845804988662131,0.6162862492962435,54.2476851132654,0.0654244897959183,1.4729561858886313,0.643803811521147,4.176969297896181,0.9925247571425068,15.59610016418149,14.537816590365257,0.4741895178741649,0.6275805956219763,0.0,0.0,0.5142857142857142,0.2430555555555555,0.4755663065800389,0.7285714285714286,0.1071428571428572,1.5916727785823277,2.521640636343318,0.3894036081549896,5.733667477162185,23.733674027155736,0.0,0.0,5.733667477162185,0.0,0.0,0.6180555555555558,0,1.9222,0.6180555555555558,0.3975229646084394,2.25,6.325028955244609,1.6847747717247512,26.02,2.0,1.9222,0.0,0.0,9.2
2.877030539311241,7.453077578947369,6.228710526315789,2.1607073446666667,-0.0067782407407404,0.0029589687126674,-0.0007198949246511,0.3947658100186198,0.209582560669952,59.2078462454249,0.0275222222222222,1.2593893986221376,1.0464856332328898,4.23774058142949,0.993879564852242,20.23524086592369,11.839043259225644,0.9634710907416484,0.6823102633137558,0.0,0.0,0.5757575757575757,0.2368421052631579,0.4888190997919768,0.7060606060606062,0.0,1.2326602568158205,1.8753156176197312,0.268848492571518,0.0,52.328146308719006,4.472719515832414,0.0,0.0,0.0,0.0,2.552662037037037,0,3.6023000000000014,1.1625925925925928,0.0616284071061861,2.363636363636364,9.103933283180252,1.710267803097723,0.0,0.0,3.6023000000000014,0.0,0.0,4.1
3.440395592725342,7.873220774193548,6.611129032258065,1.9119128043846727,0.747753439999999,0.0238412988498439,0.0028822255451587,0.4126394973228902,1.7694516418567638,50.68834512661801,0.1177512222222221,1.3954390283000888,0.6615838478122721,6.022003294489023,0.9728427932084336,14.70144080492086,14.540246726732567,1.1841013583835525,0.5985161783964797,-0.0642410714285715,8.886722691134068,0.4997493734335839,0.3159478435305918,0.4776519684457583,0.8192743764172334,0.0546604606754982,1.7283333718146277,3.3301249653149703,0.329336365143605,10.423315998847038,47.46734805431147,5.687386274683562,9.901064578912528,5.316788604006331,11.075832682792557,5.563451491696996,12.941774656364606,0,4.364100000000001,0.0642410714285715,0.4809852135804913,2.3157894736842106,6.388086929697574,-0.1357184625486541,49.33,2.0,4.364100000000001,0.0,0.0,8.2
3.3125,7.6936055,6.451499999999999,1.7527996688,0.0057941333333326,0.0185585466941765,0.0013281177192777,0.8011111111111111,0.4461728395061726,51.47728356642295,0.0998222222222221,1.363937760676648,1.0852084180574686,6.012561508348883,1.7341994591275989,14.705884795186112,13.629053223857431,0.6544765892472402,0.5413722117335132,0.0,0.0,0.4814814814814814,0.2307692307692307,0.494387749198131,0.7851851851851849,0.0,1.272905595320056,1.70558726169826,0.2154950349455259,14.210588861400147,48.53093654769288,12.13273413692322,14.210588861400147,0.0,0.0,0.0,0.0,0,7.063500000000005,0.694715031074158,0.4572400264504492,0.9629629629629628,5.416801094328034,0.451386023259531,27.69,0.0,7.063500000000005,0.0,0.0,5.1
3.605452674897119,7.924698875,6.6349375,1.8078028712374168,0.03808171875,0.0278178858691254,0.0032705503511391,0.3975694444444442,0.9004718935756743,51.82641662738517,0.0852433593749999,1.545558096405964,0.5357768111608858,4.179011292781076,0.9925207658823776,15.59514486607193,14.538900253891455,0.5714117400963871,0.6134049738862013,0.0,0.0,0.5015873015873016,0.3322784810126582,0.4664863669730736,0.6912087912087915,0.1738705738705737,1.6774212838293647,2.6556390622295662,0.394879921684342,11.46733495432437,11.600939890232516,5.687386274683562,0.0,11.46733495432437,0.0,0.0,0.5455555555555558,0,1.5044,0.5246913580246917,0.3986658356316869,2.333333333333333,6.326556766439042,1.664557685555203,52.04,4.0,1.5044,0.0,0.0,12.7
3.438888888888889,7.6137076,6.356875,1.8847240209677416,0.000590559556787,0.0212082582996185,0.0013703567372411,0.3,1.2114496768236382,52.6932351853548,0.0850969529085872,1.3655012220955995,0.511980704916238,5.01227328026037,0.9938533001088184,14.708163859888886,13.62323018195195,0.4587552716101385,0.544424134529758,0.0,9.130243764172336,0.4848484848484848,0.28125,0.4872884859369215,0.7305555555555556,0.039141414141414,1.2363864108712896,2.074087044559035,0.2662413219413815,5.106527394840706,30.33183534230805,0.0,5.106527394840706,0.0,5.106527394840706,0.0,11.36431783824641,0,2.5454,0.3228703703703706,0.507943524733119,2.363636363636364,5.83038697223853,0.4759593432998759,20.23,1.0,2.5454,0.0,0.0,12.3
4.222222222222222,8.1367784,6.762233333333332,1.0901379760237828,-0.0375785624999996,0.039767469435654,-0.0006028747242274,0.7739583333333333,3.285481770833333,45.01781601353147,0.2310937499999999,1.1799629293056084,1.133068204491726,6.028089490696902,0.9571474718107532,14.701234067591008,13.642787780020726,0.0680413817439771,0.5577975986471191,-0.0928240740740742,8.099141156462585,0.4375,0.1428571428571428,0.4760075515613058,0.9111111111111112,0.0763888888888888,1.4772170014624826,3.077819531114783,0.3614019402340567,9.843390348640757,6.578935683598497,6.076020106833881,14.637927532712576,13.213763929025836,24.28959661181839,0.0,8.099141156462585,0,-0.2921000000000001,0.0464814814814813,0.4601014173818816,2.875,5.806103625087276,-0.1381752956149443,46.53,1.0,-0.2921000000000001,1.0,1.0,13.4
3.84375,7.4299895,6.100875,1.092243214568923,0.044886419753086,0.0058028822024205,-0.0002282486428222,1.3611111111111114,2.3765432098765427,48.81074048106025,0.0754222222222221,1.4633859229009865,0.500537884592214,5.08856489080741,0.9109049655435654,15.579306338280608,14.56322870509085,0.0,0.6635800941716263,0.625,0.0,0.475,0.0,0.4785533905932737,0.7999999999999999,0.0,1.3516441151533922,1.8799649487271108,0.4068854221238713,0.0,6.923737199690624,6.4208216229260096,0.0,0.0,0.0,13.344558822616634,7.625,0,0.91998,0.625,0.1983584061194375,2.25,4.614724474537435,1.2230132088820456,23.79,0.0,0.91998,0.0,0.0,5.5
3.6992798353909455,8.2772678,6.892650000000001,1.04274207133725,1.4919941157024792,0.0403163420829928,0.0062015442318718,2.0524844403632283,3.0035666554559186,49.35547754888256,0.2269338842975205,1.0491081800873547,0.8267492156034492,6.028068568445091,0.9729107674475794,14.701470888125671,13.642809232864536,0.0668153104781061,0.6929161301903259,0.3495370370370372,0.0,0.4801587301587302,0.1735537190082644,0.4616759350049437,1.0698412698412698,0.0,1.789929075309999,2.4040097573248604,0.5174055372758225,4.736862953800049,0.0,11.600939890232516,9.53140013787187,6.606881964512918,12.0353690745091,6.923737199690624,0.0,0,1.3817000000000002,0.3495370370370372,0.4539839500795262,2.5,6.606470824060656,0.1796291034720031,26.3,0.0,1.3817000000000002,0.0,0.0,6.8
5.229828042328043,9.874223714285716,8.731928571428572,1.96933825,-0.8751166875,0.0466157218091478,-0.0151480701173053,-0.0009920634920635,10.499215892203932,17.04458850643255,0.4770234374999997,6.624767959898433,1.1593367181336038,7.00959139834956,0.9867651470618468,13.30235121686329,17.42836661366242,1.673842666183721,0.6919467095138409,0.0,0.0,0.5,0.0,0.40625,1.3750000000000002,0.0,1.561278124459133,1.811278124459133,0.5561384890068762,0.0,23.20187978046503,0.0,13.17124514302446,0.0,9.968834452973244,0.0,-4.22608024691358,0,2.9189,3.685956790123457,0.3829756476639305,1.0,6.509766302612769,0.0240885181040006,0.0,0.0,2.9189,0.0,0.0,0.0
2.6203703703703707,7.397113777777779,6.0335833333333335,1.1783641820754545,0.1334944044321326,0.0066206489587502,0.0004062999179239,0.9325946445060016,1.78962757771622,48.24718265021757,0.0907479224376731,1.1827596597138936,0.6953968598093109,6.021875751554587,0.9728264003423954,14.7027198082654,13.636699071764593,0.2874574785652648,0.7418150486914338,0.7222222222222221,0.0,0.4761904761904761,0.3,0.4465568082408899,0.8095238095238095,0.0,1.167436723286701,1.8784775129881184,0.2748250104532309,4.794537184071822,13.847474399381248,6.4208216229260096,4.794537184071822,0.0,5.783244946364939,27.19203322199788,0.0,0,1.6215,0.2870370370370374,0.3000199627172533,2.0,5.750462716241895,-0.1171649065384586,17.07,0.0,1.6215,0.0,0.0,4.1
3.7142857142857135,7.537377714285713,6.282107142857143,1.734966447428571,-0.1398411428571427,0.0114129542879017,-0.0032181213229105,0.1428571428571428,2.2131519274376408,52.02640636350908,0.1067346938775509,1.3700282395869987,0.9475301051373404,6.014663264151769,0.9575068268564944,14.702720943036883,13.636653007621586,0.1503948211770304,0.5465437382002022,0.0,0.0,0.4791666666666666,0.1304347826086956,0.491481456572267,0.7958333333333334,0.0,1.2958363892911635,1.870253816431622,0.3107577207846554,0.0,30.33183534230805,5.563451491696996,4.794537184071822,0.0,6.286160523129555,10.357988675768818,0.0,0,1.4991,0.729166666666667,0.2978964116504968,2.125,5.737575002628403,0.111834694501561,17.07,0.0,1.4991,0.0,0.0,6.7
5.9375,8.862809,7.708025,1.6361172441666667,0.764478,0.0345645028150019,-0.0008632474603918,0.765625,7.970486111111111,28.52495149195453,0.3342624999999999,2.8075508119363697,1.0961020448559509,7.006287184349103,0.97152933237857,13.304121175255744,17.424769843839652,0.4934397773257534,0.4755723698095604,0.0,0.0,0.4168498168498168,0.4244288224956063,0.4630572698310446,1.083150183150183,0.0,2.10845859334435,2.9056390622295662,0.4800332923139357,0.0,0.0,6.06636706846161,14.23703714531016,0.0,9.846622097635342,0.0,20.287091836734696,0,1.6421,0.5063888888888883,0.3111512752475339,2.230769230769231,5.429971728982671,-0.395392566401849,86.28,0.0,1.6421,0.0,0.0,5.1
4.666666666666667,7.980815111111111,6.615222222222221,1.1227722822641428,-0.25271856,0.0261036615831474,-0.0029836111430487,0.1066666666666667,3.7125,44.75041387676411,0.1774409999999999,1.360522847172249,0.8697143376476525,5.088585812186138,0.9110399866656512,14.70816481458779,14.563230056067592,0.0,0.5617281506746021,0.2326388888888888,7.84375,0.4466666666666666,0.0,0.4828427124746189,0.8277777777777778,0.1055555555555555,1.6854752972273346,2.5219280948873624,0.4872116240561099,5.106527394840706,0.0,0.0,5.106527394840706,6.606881964512918,11.713409359353625,6.4208216229260096,15.5,0,-0.10762,0.0173611111111111,0.3953069555770814,2.4,4.65291607015554,0.3041809165102876,44.02,1.0,-0.10762,1.0,1.0,17.6
3.141666666666667,7.910127600000001,6.534375,0.9568674222754572,-0.0013125714285687,0.0270156076310951,-0.0004724141648833,1.4551020408163262,1.940035273368608,44.97358565745479,0.193469387755102,1.1194859055181214,1.3303602267173178,6.028179466518401,0.9728915040379792,14.701188065335892,13.642835241098563,0.0589255650988789,0.6495628016612479,1.528291761148904,0.0,0.4444444444444444,0.125,0.4744506233366291,0.9555555555555556,0.0,1.3787834934861751,2.1173442079779345,0.3139079808612512,9.473725907600098,0.0,13.530619164203545,14.26826309167192,19.82064589353876,25.7899511814906,13.847474399381248,0.0,0,0.5860000000000001,0.254904572940287,0.463422548278865,2.555555555555556,5.653298351190057,-0.1419401021260443,35.53,0.0,0.5860000000000001,0.0,0.0,10.6
2.692222222222222,7.5690744,6.20364,1.1587807377181958,0.8558610414201189,0.0160922140427311,0.0007667684323602,1.3997633136094678,1.510190664036818,47.39319532223745,0.1207100591715975,1.1667468742956202,1.0856702601978494,6.028088829978369,0.9776321192024297,14.701469716592712,13.642649977289055,0.5326146627991087,0.7178303900493525,0.5387037037037037,0.0,0.4666666666666667,0.3214285714285714,0.4536581260209188,0.8533333333333333,0.0,1.2389012566026305,1.931208948910323,0.2635713530845122,4.736862953800049,27.694948798762496,0.0,9.53140013787187,6.606881964512918,12.576187252464766,27.694948798762496,0.0,0,1.8416,0.0011574074074076,0.4652133415325127,2.1,5.709194101108372,-0.147890958062215,26.3,0.0,1.8416,0.0,0.0,5.9
2.583333333333333,7.527121647058824,6.121176470588235,1.127035102283613,-0.13657624691358,0.0125528826695555,-0.0008383004419483,0.0297748729121278,1.3196159122085047,45.31251636078958,0.0946913580246913,1.0981922834346531,0.7983355153824785,5.004036476800093,0.9872142771136608,14.708165485504356,13.62318616355862,0.2886751345948128,0.7397962378437798,1.2615740740740742,8.236666666666666,0.4722222222222222,0.1764705882352941,0.4616759350049437,0.7523809523809524,0.0753968253968254,1.134969974603941,1.9447167900528528,0.2776710195747634,5.106527394840706,13.847474399381248,6.606881964512918,5.106527394840706,6.606881964512918,11.713409359353625,20.268296022307258,8.236666666666666,0,1.0248,0.3310185185185186,0.3963660786745106,2.0,4.382367207740192,0.2676502026721925,20.23,1.0,1.0248,1.0,1.0,13.5
2.3481087470449173,7.429741191489361,6.077680851063829,1.232450088173659,0.851622277777776,0.0097497981728189,0.0002425906393858,0.748190011820331,0.9187885802469136,49.553104012792325,0.0766493055555555,1.2161582806087052,1.0283291090142788,6.028120837330135,0.9721048524732196,14.701467522858968,13.642658951750413,0.244929799062952,0.68343210862035,13.502737634875842,0.0,0.4814814814814815,0.1153846153846153,0.4822632895862567,0.7851851851851849,0.0,1.1431558784658322,2.0469371097526867,0.203600169947157,4.736862953800049,71.29006748962323,5.573104530069267,9.53140013787187,6.606881964512918,12.576187252464766,78.05569062864136,0.0,0,5.026600000000005,0.2584035657599246,0.4623543746530575,1.7777777777777777,5.863785491333679,-0.1385707843982259,26.3,0.0,5.026600000000005,0.0,0.0,5.1
2.2466666666666666,7.533965066666666,6.169226666666667,1.1787211105660282,-1.1641867700831063,0.0103874540930611,-0.0028462225175897,0.1697876269621422,0.5671745152354571,48.24718265021759,0.090747922437673,1.1827596597138943,1.5139984749457354,6.007310769506662,0.98714361020757,14.705850280889855,13.629818170795549,0.0,0.6669964789352963,22.33927550453184,8.555235633133872,0.4761904761904763,0.0,0.496936198656182,0.7919540229885054,0.0175697865353037,1.167436723286701,2.0300418384428496,0.1868518353925749,19.31711625624085,76.86317201969248,6.606881964512918,19.31711625624085,46.24817375159042,51.354701146431125,96.8152399206548,8.555235633133872,0,6.066000000000007,0.0689167417134997,0.3939803248745097,1.4642857142857142,4.807428643979716,0.0071933770093352,47.92,1.0,6.066000000000007,1.0,1.0,8.4
1.8629032258064515,7.240404774193549,5.869112903225807,1.1808410741314332,-0.0715185625000004,0.0014517352474833,-0.0003585806141363,0.0422127016129032,0.08984375,48.36721773108299,0.0193359374999999,1.1745320229089635,1.4049562328561698,2.1930946163953013,0.987143609141766,20.387287012585965,11.459724867510234,0.0,0.7656854249492382,11.46023226883346,0.0,0.5,0.0,0.4914213562373096,0.7000000000000001,0.0,0.8960382325345574,1.1216407621868585,0.1808644987797396,0.0,65.21404738278933,0.0,0.0,0.0,0.0,65.21404738278933,0.0,0,4.147000000000004,1.3688271604938271,0.0653823832227926,1.1,4.427876276700977,0.5849330387182341,0.0,0.0,4.147000000000004,0.0,0.0,0.0
4.874074074074074,8.355410133333333,7.09748,1.6559028540909089,0.5946619911111093,0.0391150986859095,0.001320041012995,0.3733333333333336,5.12888888888889,41.24073073717741,0.2326159999999999,1.4901163993375548,0.7384246587689272,7.004114032309751,0.9729561045512533,14.65157823748634,14.594733742003744,0.2923526120554863,0.5042827435731552,0.0,8.715850340136054,0.44,0.3181818181818181,0.4698377302757662,0.9090909090909092,0.0609090909090909,1.781937063546704,2.840223928941852,0.4194838678172678,5.106527394840706,0.0,12.13273413692322,10.029838443658376,0.0,10.029838443658376,0.0,18.7519992441421,0,1.3003999999999998,0.0159259259259254,0.5079581647909615,2.2,5.344730961358097,-0.3844522096099529,63.370000000000005,1.0,1.3003999999999998,0.0,0.0,14.7
2.75,7.689143250000001,6.37659375,1.2436840676364669,0.2065542187500001,0.0163688683938447,0.0010673565738135,1.3359375,2.0458984375,47.19934795849166,0.1284433593749999,1.3129551648440887,1.2855506865140451,6.021973361670934,0.9779293461848452,14.702713633259096,14.543953491107011,0.4439933355410872,0.6395403185033519,2.7685185185185186,0.0,0.4619047619047619,0.2783505154639175,0.4720757789486159,0.8666666666666668,0.0,1.4913146570363986,2.216917186688699,0.3648509393128112,4.899909730850478,0.0,20.013250011515773,4.794537184071822,13.592428388589765,24.39951784879175,12.84164324585202,0.0,1,0.2385999999999999,0.2916666666666669,0.3457489149497736,2.571428571428572,5.771081934490649,-0.1260313907347371,20.31,0.0,0.2385999999999999,0.0,0.0,8.5
2.958333333333333,7.466374000000001,6.096625,1.0716292111401429,0.1322009704142006,0.0090029605278289,0.00076427034112,1.2751479289940832,2.479289940828404,47.393195322237474,0.1207100591715975,1.16674687429562,0.6809699996832124,6.021874983697656,0.9726328119692296,14.702720111277582,13.636697981901664,0.1443375672974064,0.7230710143300821,0.6666666666666666,0.0,0.4666666666666667,0.2142857142857142,0.4540111220059324,0.8533333333333333,0.0,1.2389012566026305,1.854285871987246,0.3347983891019821,4.794537184071822,6.923737199690624,6.4208216229260096,4.794537184071822,0.0,5.783244946364939,20.268296022307258,0.0,0,0.9854,0.2546296296296297,0.3000423849594125,2.0,5.744224710981029,-0.1161985887306573,17.07,0.0,0.9854,0.0,0.0,4.7
2.60752688172043,7.745764258064517,6.355903225806452,1.0520599031962807,-0.9146873593750005,0.0173486059997534,-0.0041579631307519,0.4393901209677419,1.0551215277777777,45.37098070400049,0.1412109374999999,1.1075780729250575,1.459146425208791,6.006113796288985,0.987143610301766,14.705888573875187,13.62840684300937,0.1054092553389459,0.6736417610613831,4.330595395565634,9.229614512471656,0.4583333333333333,0.0909090909090909,0.4840050343742039,0.8461538461538461,0.0455128205128204,1.25866329959714,2.040293038892872,0.2540600373380945,14.580253302440804,13.344558822616634,13.213763929025836,14.580253302440804,26.427527858051672,37.63802164064068,26.689117645233267,9.229614512471656,0,1.2005,0.3776041666666667,0.3883092452880516,2.4166666666666665,4.499838972008063,-0.0165068830221315,38.69,1.0,1.2005,1.0,1.0,10.2
3.198830409356725,7.573045684210524,6.255263157894737,1.5390784986804515,0.1089383047091411,0.0203055366738292,0.0017260733282366,1.2049861495844874,1.250230840258541,52.96469549329002,0.0889196675900276,1.334705650749057,0.4908071082850211,5.012270420350807,0.992520765882378,14.708164159809456,13.623228976515255,0.6911448661597062,0.6310293781187595,0.0,8.9375,0.4814814814814815,0.3461538461538461,0.4664863669730736,0.7366666666666667,0.0485185185185185,1.2363864108712896,2.720582776146013,0.2772520169844205,5.106527394840706,6.06636706846161,0.0,5.106527394840706,0.0,5.106527394840706,11.126902983393991,8.9375,0,2.00904,0.3454629629629633,0.5079562241267914,2.2222222222222223,5.320369170139516,0.474465294520885,20.23,1.0,2.00904,0.0,0.0,12.9
3.903381642512077,8.506428869565218,7.106891304347825,1.2564051913939518,-3.219476444444445,0.0478913221353575,-0.0073055960938442,-0.455029522275899,3.5701508916323728,41.56795019510034,0.2788839506172838,1.075132845006021,1.0593381046056305,6.011681846376792,0.9872002546480432,14.704358069986394,13.638463484484229,1.67645691894742,0.52131173433307,-1.3450162719408745,76.48660504325187,0.4202898550724637,0.5172413793103449,0.4700420942560183,0.8688172043010751,0.1978494623655911,1.5100576869144593,2.512789620530343,0.2733847649266546,55.062808020125786,0.0,0.0,55.062808020125786,13.213763929025836,115.47776764840836,0.0,76.48660504325187,0,-5.397199999999993,0.6673665175946919,0.3935665150908041,1.826086956521739,4.931277215713147,-0.3547683339369298,189.53,8.0,-5.397199999999993,8.0,8.0,19.0
